Year,Month,Date,Flow
1999,4,4/20/1999,40495
1999,4,4/21/1999,39044
1999,4,4/22/1999,39109
1999,4,4/23/1999,36611
1999,4,4/24/1999,33846
1999,4,4/25/1999,32894
1999,4,4/26/1999,31767
1999,4,4/27/1999,30969
1999,4,4/28/1999,30891
1999,4,4/29/1999,30543
1999,4,4/30/1999,30060
1999,5,5/1/1999,28326
1999,5,5/2/1999,28358
1999,5,5/3/1999,30377
1999,5,5/4/1999,29984
1999,5,5/5/1999,29980
1999,5,5/6/1999,28788
1999,5,5/7/1999,27551
1999,5,5/8/1999,25786
1999,5,5/9/1999,25511
1999,5,5/10/1999,24989
1999,5,5/11/1999,25082
1999,5,5/12/1999,22572
1999,5,5/13/1999,22225
1999,5,5/14/1999,22579
1999,5,5/15/1999,22789
1999,5,5/16/1999,21702
1999,5,5/17/1999,20021
1999,5,5/18/1999,18219
1999,5,5/19/1999,16956
1999,5,5/20/1999,16960
1999,5,5/21/1999,17474
1999,5,5/22/1999,17008
1999,5,5/23/1999,17568
1999,5,5/24/1999,18329
1999,5,5/25/1999,18207
1999,5,5/26/1999,17953
1999,5,5/27/1999,17937
1999,5,5/28/1999,17968
1999,5,5/29/1999,18701
1999,5,5/30/1999,19149
1999,5,5/31/1999,20059
1999,6,6/1/1999,19358
1999,6,6/2/1999,18239
1999,6,6/3/1999,17778
1999,6,6/4/1999,17440
1999,6,6/5/1999,18228
1999,6,6/6/1999,18750
1999,6,6/7/1999,18489
1999,6,6/8/1999,17864
1999,6,6/9/1999,16486
1999,6,6/10/1999,15439
1999,6,6/11/1999,14773
1999,6,6/12/1999,13716
1999,6,6/13/1999,13056
1999,6,6/14/1999,13276
1999,6,6/15/1999,12697
1999,6,6/16/1999,12752
1999,6,6/17/1999,12429
1999,6,6/18/1999,12409
1999,6,6/19/1999,12273
1999,6,6/20/1999,11995
1999,6,6/21/1999,11963
1999,6,6/22/1999,11209
1999,6,6/23/1999,10553
1999,6,6/24/1999,9909
1999,6,6/25/1999,10544
1999,6,6/26/1999,8449
1999,6,6/27/1999,8736
1999,6,6/28/1999,9818
1999,6,6/29/1999,11543
1999,6,6/30/1999,12881
1999,7,7/1/1999,9491
1999,7,7/2/1999,10978
1999,7,7/3/1999,9256
1999,7,7/4/1999,9819
1999,7,7/5/1999,9534
1999,7,7/6/1999,8813
1999,7,7/7/1999,9480
1999,7,7/8/1999,9296
1999,7,7/9/1999,9567
1999,7,7/10/1999,9886
1999,7,7/11/1999,9316
1999,7,7/12/1999,9918
1999,7,7/13/1999,9303
1999,7,7/14/1999,9366
1999,7,7/15/1999,9760
1999,7,7/16/1999,10918
1999,7,7/17/1999,11508
1999,7,7/18/1999,11488
1999,7,7/19/1999,10933
1999,7,7/20/1999,11743
1999,7,7/21/1999,11750
1999,7,7/22/1999,11643
1999,7,7/23/1999,10966
1999,7,7/24/1999,11100
1999,7,7/25/1999,11176
1999,7,7/26/1999,11291
1999,7,7/27/1999,11352
1999,7,7/28/1999,12207
1999,7,7/29/1999,12851
1999,7,7/30/1999,12043
1999,7,7/31/1999,11197
1999,8,8/1/1999,12031
1999,8,8/2/1999,12903
1999,8,8/3/1999,12764
1999,8,8/4/1999,11472
1999,8,8/5/1999,9324
1999,8,8/6/1999,8628
1999,8,8/7/1999,7887
1999,8,8/8/1999,7125
1999,8,8/9/1999,6438
1999,8,8/10/1999,5228
1999,8,8/11/1999,4824
1999,8,8/12/1999,4412
1999,8,8/13/1999,4717
1999,8,8/14/1999,4719
1999,8,8/15/1999,7328
1999,8,8/16/1999,5375
1999,8,8/17/1999,3806
1999,8,8/18/1999,2834
1999,8,8/19/1999,2881
1999,8,8/20/1999,2174
1999,8,8/21/1999,2389
1999,8,8/22/1999,2861
1999,8,8/23/1999,4355
1999,8,8/24/1999,4549
1999,8,8/25/1999,3808
1999,8,8/26/1999,4172
1999,8,8/27/1999,4327
1999,8,8/28/1999,5278
1999,8,8/29/1999,6448
1999,8,8/30/1999,5993
1999,8,8/31/1999,5581
1999,9,9/1/1999,5056
1999,9,9/2/1999,5035
1999,9,9/3/1999,4449
1999,9,9/4/1999,4577
1999,9,9/5/1999,4815
1999,9,9/6/1999,4626
1999,9,9/7/1999,4597
1999,9,9/8/1999,4402
1999,9,9/9/1999,4257
1999,9,9/10/1999,4353
1999,9,9/11/1999,4741
1999,9,9/12/1999,5856
1999,9,9/13/1999,4786
1999,9,9/14/1999,3625
1999,9,9/15/1999,3869
1999,9,9/16/1999,3920
1999,9,9/17/1999,3566
1999,9,9/18/1999,4696
1999,9,9/19/1999,5251
1999,9,9/20/1999,5745
1999,9,9/21/1999,5154
1999,9,9/22/1999,5809
1999,9,9/23/1999,6173
1999,9,9/24/1999,5755
1999,9,9/25/1999,5533
1999,9,9/26/1999,5412
1999,9,9/27/1999,4405
1999,9,9/28/1999,4278
1999,9,9/29/1999,5094
1999,9,9/30/1999,5113
1999,10,10/1/1999,4493
1999,10,10/2/1999,4638
1999,10,10/3/1999,4712
1999,10,10/4/1999,4351
1999,10,10/5/1999,4785
1999,10,10/6/1999,3768
1999,10,10/7/1999,4198
1999,10,10/8/1999,4386
1999,10,10/9/1999,4280
1999,10,10/10/1999,4277
1999,10,10/11/1999,4140
1999,10,10/12/1999,6278
1999,10,10/13/1999,3816
1999,10,10/14/1999,2389
1999,10,10/15/1999,1521
1999,10,10/16/1999,1821
1999,10,10/17/1999,2471
1999,10,10/18/1999,4781
1999,10,10/19/1999,4767
1999,10,10/20/1999,4124
1999,10,10/21/1999,4175
1999,10,10/22/1999,3904
1999,10,10/23/1999,3223
1999,10,10/24/1999,4109
1999,10,10/25/1999,4056
1999,10,10/26/1999,4150
1999,10,10/27/1999,4350
1999,10,10/28/1999,5429
1999,10,10/29/1999,6088
1999,10,10/30/1999,6645
1999,10,10/31/1999,6558
1999,11,11/1/1999,7693
1999,11,11/2/1999,5660
1999,11,11/3/1999,4200
1999,11,11/4/1999,3996
1999,11,11/5/1999,4434
1999,11,11/6/1999,4263
1999,11,11/7/1999,6593
1999,11,11/8/1999,9233
1999,11,11/9/1999,9113
1999,11,11/10/1999,8399
1999,11,11/11/1999,9715
1999,11,11/12/1999,7577
1999,11,11/13/1999,5031
1999,11,11/14/1999,5044
1999,11,11/15/1999,5796
1999,11,11/16/1999,8521
1999,11,11/17/1999,8121
1999,11,11/18/1999,7193
1999,11,11/19/1999,9496
1999,11,11/20/1999,9992
1999,11,11/21/1999,8611
1999,11,11/22/1999,9353
1999,11,11/23/1999,9355
1999,11,11/24/1999,6313
1999,11,11/25/1999,5945
1999,11,11/26/1999,4656
1999,11,11/27/1999,4328
1999,11,11/28/1999,4289
1999,11,11/29/1999,4616
1999,11,11/30/1999,6589
1999,12,12/1/1999,7806
1999,12,12/2/1999,8577
1999,12,12/3/1999,10616
1999,12,12/4/1999,10348
1999,12,12/5/1999,8539
1999,12,12/6/1999,6889
1999,12,12/7/1999,6560
1999,12,12/8/1999,6185
1999,12,12/9/1999,6942
1999,12,12/10/1999,12859
1999,12,12/11/1999,14588
1999,12,12/12/1999,14620
1999,12,12/13/1999,17236
1999,12,12/14/1999,16041
1999,12,12/15/1999,16010
1999,12,12/16/1999,15877
1999,12,12/17/1999,15502
1999,12,12/18/1999,14942
1999,12,12/19/1999,14610
1999,12,12/20/1999,13566
1999,12,12/21/1999,12102
1999,12,12/22/1999,11113
1999,12,12/23/1999,9940
1999,12,12/24/1999,8803
1999,12,12/25/1999,8173
1999,12,12/26/1999,7222
1999,12,12/27/1999,7433
1999,12,12/28/1999,6690
1999,12,12/29/1999,5625
1999,12,12/30/1999,5445
1999,12,12/31/1999,3627
2000,1,1/1/2000,4077
2000,1,1/2/2000,4108
2000,1,1/3/2000,4500
2000,1,1/4/2000,3796
2000,1,1/5/2000,3715
2000,1,1/6/2000,4045
2000,1,1/7/2000,3555
2000,1,1/8/2000,3824
2000,1,1/9/2000,3523
2000,1,1/10/2000,3507
2000,1,1/11/2000,5933
2000,1,1/12/2000,8042
2000,1,1/13/2000,8285
2000,1,1/14/2000,10077
2000,1,1/15/2000,10231
2000,1,1/16/2000,8440
2000,1,1/17/2000,14777
2000,1,1/18/2000,23935
2000,1,1/19/2000,25160
2000,1,1/20/2000,23690
2000,1,1/21/2000,23908
2000,1,1/22/2000,26438
2000,1,1/23/2000,29214
2000,1,1/24/2000,46144
2000,1,1/25/2000,63246
2000,1,1/26/2000,67481
2000,1,1/27/2000,64830
2000,1,1/28/2000,53145
2000,1,1/29/2000,39530
2000,1,1/30/2000,37923
2000,1,1/31/2000,38834
2000,2,2/1/2000,39690
2000,2,2/2/2000,39437
2000,2,2/3/2000,39992
2000,2,2/4/2000,38800
2000,2,2/5/2000,36752
2000,2,2/6/2000,34774
2000,2,2/7/2000,33063
2000,2,2/8/2000,31267
2000,2,2/9/2000,29832
2000,2,2/10/2000,30937
2000,2,2/11/2000,39658
2000,2,2/12/2000,55574
2000,2,2/13/2000,75156
2000,2,2/14/2000,102185
2000,2,2/15/2000,163895
2000,2,2/16/2000,162606
2000,2,2/17/2000,159669
2000,2,2/18/2000,143481
2000,2,2/19/2000,129166
2000,2,2/20/2000,120471
2000,2,2/21/2000,110045
2000,2,2/22/2000,110836
2000,2,2/23/2000,126156
2000,2,2/24/2000,141578
2000,2,2/25/2000,137623
2000,2,2/26/2000,135197
2000,2,2/27/2000,138622
2000,2,2/28/2000,160452
2000,2,2/29/2000,161762
2000,3,3/1/2000,159701
2000,3,3/2/2000,150397
2000,3,3/3/2000,137309
2000,3,3/4/2000,128909
2000,3,3/5/2000,126464
2000,3,3/6/2000,132329
2000,3,3/7/2000,132524
2000,3,3/8/2000,136273
2000,3,3/9/2000,143204
2000,3,3/10/2000,138556
2000,3,3/11/2000,133743
2000,3,3/12/2000,122694
2000,3,3/13/2000,113256
2000,3,3/14/2000,106683
2000,3,3/15/2000,97970
2000,3,3/16/2000,86551
2000,3,3/17/2000,77901
2000,3,3/18/2000,70141
2000,3,3/19/2000,62639
2000,3,3/20/2000,58534
2000,3,3/21/2000,54401
2000,3,3/22/2000,47615
2000,3,3/23/2000,44861
2000,3,3/24/2000,42919
2000,3,3/25/2000,40731
2000,3,3/26/2000,36506
2000,3,3/27/2000,32755
2000,3,3/28/2000,30562
2000,3,3/29/2000,27846
2000,3,3/30/2000,25085
2000,3,3/31/2000,23930
2000,4,4/1/2000,21724
2000,4,4/2/2000,19933
2000,4,4/3/2000,19352
2000,4,4/4/2000,17545
2000,4,4/5/2000,19549
2000,4,4/6/2000,18246
2000,4,4/7/2000,17250
2000,4,4/8/2000,15514
2000,4,4/9/2000,15836
2000,4,4/10/2000,16625
2000,4,4/11/2000,17514
2000,4,4/12/2000,18789
2000,4,4/13/2000,21235
2000,4,4/14/2000,26665
2000,4,4/15/2000,31737
2000,4,4/16/2000,32745
2000,4,4/17/2000,40605
2000,4,4/18/2000,42003
2000,4,4/19/2000,43660
2000,4,4/20/2000,45349
2000,4,4/21/2000,44412
2000,4,4/22/2000,36379
2000,4,4/23/2000,34631
2000,4,4/24/2000,31613
2000,4,4/25/2000,30706
2000,4,4/26/2000,29568
2000,4,4/27/2000,27889
2000,4,4/28/2000,26930
2000,4,4/29/2000,27134
2000,4,4/30/2000,27691
2000,5,5/1/2000,27937
2000,5,5/2/2000,28510
2000,5,5/3/2000,28136
2000,5,5/4/2000,28981
2000,5,5/5/2000,29224
2000,5,5/6/2000,31015
2000,5,5/7/2000,33238
2000,5,5/8/2000,34881
2000,5,5/9/2000,34354
2000,5,5/10/2000,33135
2000,5,5/11/2000,29186
2000,5,5/12/2000,24473
2000,5,5/13/2000,20828
2000,5,5/14/2000,18498
2000,5,5/15/2000,17795
2000,5,5/16/2000,18968
2000,5,5/17/2000,20371
2000,5,5/18/2000,20873
2000,5,5/19/2000,20818
2000,5,5/20/2000,18505
2000,5,5/21/2000,16948
2000,5,5/22/2000,16459
2000,5,5/23/2000,16099
2000,5,5/24/2000,15258
2000,5,5/25/2000,18432
2000,5,5/26/2000,17228
2000,5,5/27/2000,16804
2000,5,5/28/2000,15877
2000,5,5/29/2000,10367
2000,5,5/30/2000,12012
2000,5,5/31/2000,11320
2000,6,6/1/2000,9643
2000,6,6/2/2000,9896
2000,6,6/3/2000,9870
2000,6,6/4/2000,9318
2000,6,6/5/2000,9211
2000,6,6/6/2000,9698
2000,6,6/7/2000,9082
2000,6,6/8/2000,9697
2000,6,6/9/2000,9669
2000,6,6/10/2000,10906
2000,6,6/11/2000,11365
2000,6,6/12/2000,11339
2000,6,6/13/2000,10365
2000,6,6/14/2000,9606
2000,6,6/15/2000,9077
2000,6,6/16/2000,8944
2000,6,6/17/2000,8235
2000,6,6/18/2000,8320
2000,6,6/19/2000,7985
2000,6,6/20/2000,6989
2000,6,6/21/2000,6538
2000,6,6/22/2000,5905
2000,6,6/23/2000,6465
2000,6,6/24/2000,7793
2000,6,6/25/2000,10118
2000,6,6/26/2000,7842
2000,6,6/27/2000,8752
2000,6,6/28/2000,9138
2000,6,6/29/2000,8449
2000,6,6/30/2000,8057
2000,7,7/1/2000,7605
2000,7,7/2/2000,7851
2000,7,7/3/2000,8732
2000,7,7/4/2000,7846
2000,7,7/5/2000,8545
2000,7,7/6/2000,11009
2000,7,7/7/2000,8567
2000,7,7/8/2000,9041
2000,7,7/9/2000,8594
2000,7,7/10/2000,8365
2000,7,7/11/2000,8147
2000,7,7/12/2000,6536
2000,7,7/13/2000,6669
2000,7,7/14/2000,7418
2000,7,7/15/2000,7259
2000,7,7/16/2000,7406
2000,7,7/17/2000,7678
2000,7,7/18/2000,7550
2000,7,7/19/2000,8268
2000,7,7/20/2000,9526
2000,7,7/21/2000,9705
2000,7,7/22/2000,10480
2000,7,7/23/2000,11159
2000,7,7/24/2000,11405
2000,7,7/25/2000,11282
2000,7,7/26/2000,11074
2000,7,7/27/2000,10962
2000,7,7/28/2000,10636
2000,7,7/29/2000,10725
2000,7,7/30/2000,10744
2000,7,7/31/2000,15056
2000,8,8/1/2000,12366
2000,8,8/2/2000,8933
2000,8,8/3/2000,10602
2000,8,8/4/2000,8239
2000,8,8/5/2000,8351
2000,8,8/6/2000,7196
2000,8,8/7/2000,6315
2000,8,8/8/2000,8006
2000,8,8/9/2000,8003
2000,8,8/10/2000,6873
2000,8,8/11/2000,6104
2000,8,8/12/2000,3623
2000,8,8/13/2000,3567
2000,8,8/14/2000,4030
2000,8,8/15/2000,4131
2000,8,8/16/2000,4857
2000,8,8/17/2000,5956
2000,8,8/18/2000,4224
2000,8,8/19/2000,5241
2000,8,8/20/2000,4716
2000,8,8/21/2000,3744
2000,8,8/22/2000,3963
2000,8,8/23/2000,4621
2000,8,8/24/2000,6545
2000,8,8/25/2000,6658
2000,8,8/26/2000,5184
2000,8,8/27/2000,4975
2000,8,8/28/2000,5106
2000,8,8/29/2000,5036
2000,8,8/30/2000,5732
2000,8,8/31/2000,6147
2000,9,9/1/2000,8140
2000,9,9/2/2000,7275
2000,9,9/3/2000,7077
2000,9,9/4/2000,7851
2000,9,9/5/2000,8292
2000,9,9/6/2000,6273
2000,9,9/7/2000,6161
2000,9,9/8/2000,4849
2000,9,9/9/2000,4797
2000,9,9/10/2000,4407
2000,9,9/11/2000,4054
2000,9,9/12/2000,3580
2000,9,9/13/2000,3450
2000,9,9/14/2000,4372
2000,9,9/15/2000,3512
2000,9,9/16/2000,3929
2000,9,9/17/2000,3272
2000,9,9/18/2000,3088
2000,9,9/19/2000,2298
2000,9,9/20/2000,1657
2000,9,9/21/2000,3045
2000,9,9/22/2000,5787
2000,9,9/23/2000,7230
2000,9,9/24/2000,5527
2000,9,9/25/2000,3510
2000,9,9/26/2000,3605
2000,9,9/27/2000,2941
2000,9,9/28/2000,4881
2000,9,9/29/2000,2468
2000,9,9/30/2000,2551
2000,10,10/1/2000,1940
2000,10,10/2/2000,2803
2000,10,10/3/2000,3340
2000,10,10/4/2000,3206
2000,10,10/5/2000,3485
2000,10,10/6/2000,3231
2000,10,10/7/2000,3357
2000,10,10/8/2000,3919
2000,10,10/9/2000,3292
2000,10,10/10/2000,4944
2000,10,10/11/2000,7376
2000,10,10/12/2000,6414
2000,10,10/13/2000,5749
2000,10,10/14/2000,6173
2000,10,10/15/2000,5121
2000,10,10/16/2000,2782
2000,10,10/17/2000,3275
2000,10,10/18/2000,3556
2000,10,10/19/2000,4745
2000,10,10/20/2000,3685
2000,10,10/21/2000,4553
2000,10,10/22/2000,5187
2000,10,10/23/2000,3113
2000,10,10/24/2000,3250
2000,10,10/25/2000,4092
2000,10,10/26/2000,7384
2000,10,10/27/2000,9414
2000,10,10/28/2000,13064
2000,10,10/29/2000,15239
2000,10,10/30/2000,17127
2000,10,10/31/2000,13018
2000,11,11/1/2000,12631
2000,11,11/2/2000,8462
2000,11,11/3/2000,6739
2000,11,11/4/2000,5173
2000,11,11/5/2000,3637
2000,11,11/6/2000,3727
2000,11,11/7/2000,4212
2000,11,11/8/2000,2536
2000,11,11/9/2000,3134
2000,11,11/10/2000,2731
2000,11,11/11/2000,3080
2000,11,11/12/2000,3078
2000,11,11/13/2000,3174
2000,11,11/14/2000,3597
2000,11,11/15/2000,3725
2000,11,11/16/2000,3327
2000,11,11/17/2000,4171
2000,11,11/18/2000,3969
2000,11,11/19/2000,3801
2000,11,11/20/2000,3790
2000,11,11/21/2000,5662
2000,11,11/22/2000,5332
2000,11,11/23/2000,5611
2000,11,11/24/2000,5563
2000,11,11/25/2000,5445
2000,11,11/26/2000,4248
2000,11,11/27/2000,4200
2000,11,11/28/2000,4232
2000,11,11/29/2000,3247
2000,11,11/30/2000,10053
2000,12,12/1/2000,8387
2000,12,12/2/2000,8996
2000,12,12/3/2000,8683
2000,12,12/4/2000,6265
2000,12,12/5/2000,5034
2000,12,12/6/2000,4858
2000,12,12/7/2000,4267
2000,12,12/8/2000,4591
2000,12,12/9/2000,5003
2000,12,12/10/2000,5227
2000,12,12/11/2000,6914
2000,12,12/12/2000,6940
2000,12,12/13/2000,7554
2000,12,12/14/2000,8537
2000,12,12/15/2000,8473
2000,12,12/16/2000,7104
2000,12,12/17/2000,7657
2000,12,12/18/2000,7100
2000,12,12/19/2000,5216
2000,12,12/20/2000,3735
2000,12,12/21/2000,2836
2000,12,12/22/2000,5160
2000,12,12/23/2000,6144
2000,12,12/24/2000,6330
2000,12,12/25/2000,6462
2000,12,12/26/2000,6330
2000,12,12/27/2000,5259
2000,12,12/28/2000,4662
2000,12,12/29/2000,4201
2000,12,12/30/2000,3934
2000,12,12/31/2000,4036
2001,1,1/1/2001,4149
2001,1,1/2/2001,4807
2001,1,1/3/2001,5133
2001,1,1/4/2001,3593
2001,1,1/5/2001,3300
2001,1,1/6/2001,3355
2001,1,1/7/2001,5993
2001,1,1/8/2001,15004
2001,1,1/9/2001,18158
2001,1,1/10/2001,24557
2001,1,1/11/2001,28717
2001,1,1/12/2001,30722
2001,1,1/13/2001,28214
2001,1,1/14/2001,25607
2001,1,1/15/2001,17425
2001,1,1/16/2001,13578
2001,1,1/17/2001,13768
2001,1,1/18/2001,15516
2001,1,1/19/2001,14143
2001,1,1/20/2001,13038
2001,1,1/21/2001,9648
2001,1,1/22/2001,5166
2001,1,1/23/2001,6619
2001,1,1/24/2001,6180
2001,1,1/25/2001,12368
2001,1,1/26/2001,16258
2001,1,1/27/2001,28633
2001,1,1/28/2001,32048
2001,1,1/29/2001,29477
2001,1,1/30/2001,20125
2001,1,1/31/2001,16256
2001,2,2/1/2001,12292
2001,2,2/2/2001,10597
2001,2,2/3/2001,8864
2001,2,2/4/2001,7769
2001,2,2/5/2001,6906
2001,2,2/6/2001,5838
2001,2,2/7/2001,6746
2001,2,2/8/2001,4973
2001,2,2/9/2001,7249
2001,2,2/10/2001,7915
2001,2,2/11/2001,14157
2001,2,2/12/2001,19050
2001,2,2/13/2001,22572
2001,2,2/14/2001,21194
2001,2,2/15/2001,17992
2001,2,2/16/2001,14330
2001,2,2/17/2001,11669
2001,2,2/18/2001,11112
2001,2,2/19/2001,13167
2001,2,2/20/2001,16849
2001,2,2/21/2001,21735
2001,2,2/22/2001,32113
2001,2,2/23/2001,40907
2001,2,2/24/2001,40892
2001,2,2/25/2001,43266
2001,2,2/26/2001,41974
2001,2,2/27/2001,44585
2001,2,2/28/2001,41189
2001,3,3/1/2001,31396
2001,3,3/2/2001,29137
2001,3,3/3/2001,26605
2001,3,3/4/2001,26119
2001,3,3/5/2001,36125
2001,3,3/6/2001,46796
2001,3,3/7/2001,55337
2001,3,3/8/2001,56518
2001,3,3/9/2001,54245
2001,3,3/10/2001,44701
2001,3,3/11/2001,37925
2001,3,3/12/2001,29972
2001,3,3/13/2001,27073
2001,3,3/14/2001,23964
2001,3,3/15/2001,20898
2001,3,3/16/2001,18339
2001,3,3/17/2001,16432
2001,3,3/18/2001,13505
2001,3,3/19/2001,12270
2001,3,3/20/2001,11386
2001,3,3/21/2001,11023
2001,3,3/22/2001,10814
2001,3,3/23/2001,10032
2001,3,3/24/2001,9047
2001,3,3/25/2001,9717
2001,3,3/26/2001,9531
2001,3,3/27/2001,10056
2001,3,3/28/2001,10090
2001,3,3/29/2001,9651
2001,3,3/30/2001,9072
2001,3,3/31/2001,8473
2001,4,4/1/2001,8229
2001,4,4/2/2001,8598
2001,4,4/3/2001,8139
2001,4,4/4/2001,7613
2001,4,4/5/2001,9061
2001,4,4/6/2001,13410
2001,4,4/7/2001,15454
2001,4,4/8/2001,16559
2001,4,4/9/2001,16682
2001,4,4/10/2001,14757
2001,4,4/11/2001,10768
2001,4,4/12/2001,10427
2001,4,4/13/2001,8276
2001,4,4/14/2001,8088
2001,4,4/15/2001,7799
2001,4,4/16/2001,6999
2001,4,4/17/2001,6934
2001,4,4/18/2001,6360
2001,4,4/19/2001,6928
2001,4,4/20/2001,17752
2001,4,4/21/2001,20564
2001,4,4/22/2001,20692
2001,4,4/23/2001,20502
2001,4,4/24/2001,20012
2001,4,4/25/2001,13794
2001,4,4/26/2001,12937
2001,4,4/27/2001,12784
2001,4,4/28/2001,12877
2001,4,4/29/2001,12259
2001,4,4/30/2001,11318
2001,5,5/1/2001,10959
2001,5,5/2/2001,11162
2001,5,5/3/2001,10127
2001,5,5/4/2001,9673
2001,5,5/5/2001,9161
2001,5,5/6/2001,8506
2001,5,5/7/2001,8275
2001,5,5/8/2001,8547
2001,5,5/9/2001,8523
2001,5,5/10/2001,8853
2001,5,5/11/2001,8732
2001,5,5/12/2001,8776
2001,5,5/13/2001,10123
2001,5,5/14/2001,10209
2001,5,5/15/2001,10303
2001,5,5/16/2001,10158
2001,5,5/17/2001,10670
2001,5,5/18/2001,11402
2001,5,5/19/2001,11245
2001,5,5/20/2001,11273
2001,5,5/21/2001,10707
2001,5,5/22/2001,9760
2001,5,5/23/2001,9074
2001,5,5/24/2001,8467
2001,5,5/25/2001,7950
2001,5,5/26/2001,7880
2001,5,5/27/2001,7760
2001,5,5/28/2001,9366
2001,5,5/29/2001,10942
2001,5,5/30/2001,11458
2001,5,5/31/2001,10871
2001,6,6/1/2001,8982
2001,6,6/2/2001,8376
2001,6,6/3/2001,8257
2001,6,6/4/2001,7975
2001,6,6/5/2001,7848
2001,6,6/6/2001,8381
2001,6,6/7/2001,6824
2001,6,6/8/2001,6835
2001,6,6/9/2001,8420
2001,6,6/10/2001,8043
2001,6,6/11/2001,6912
2001,6,6/12/2001,7586
2001,6,6/13/2001,7642
2001,6,6/14/2001,6912
2001,6,6/15/2001,5343
2001,6,6/16/2001,5520
2001,6,6/17/2001,5485
2001,6,6/18/2001,7189
2001,6,6/19/2001,7100
2001,6,6/20/2001,6448
2001,6,6/21/2001,7228
2001,6,6/22/2001,7313
2001,6,6/23/2001,7141
2001,6,6/24/2001,7743
2001,6,6/25/2001,8312
2001,6,6/26/2001,7581
2001,6,6/27/2001,7822
2001,6,6/28/2001,8532
2001,6,6/29/2001,8803
2001,6,6/30/2001,8723
2001,7,7/1/2001,7034
2001,7,7/2/2001,6778
2001,7,7/3/2001,6668
2001,7,7/4/2001,5694
2001,7,7/5/2001,5196
2001,7,7/6/2001,5342
2001,7,7/7/2001,5553
2001,7,7/8/2001,4988
2001,7,7/9/2001,4397
2001,7,7/10/2001,3632
2001,7,7/11/2001,3497
2001,7,7/12/2001,3742
2001,7,7/13/2001,3757
2001,7,7/14/2001,3887
2001,7,7/15/2001,4240
2001,7,7/16/2001,4533
2001,7,7/17/2001,4749
2001,7,7/18/2001,4180
2001,7,7/19/2001,3570
2001,7,7/20/2001,4038
2001,7,7/21/2001,4324
2001,7,7/22/2001,4823
2001,7,7/23/2001,4987
2001,7,7/24/2001,4801
2001,7,7/25/2001,4085
2001,7,7/26/2001,4824
2001,7,7/27/2001,4663
2001,7,7/28/2001,4866
2001,7,7/29/2001,4803
2001,7,7/30/2001,4688
2001,7,7/31/2001,4067
2001,8,8/1/2001,2975
2001,8,8/2/2001,3821
2001,8,8/3/2001,3415
2001,8,8/4/2001,3029
2001,8,8/5/2001,2826
2001,8,8/6/2001,3461
2001,8,8/7/2001,3674
2001,8,8/8/2001,3170
2001,8,8/9/2001,3369
2001,8,8/10/2001,4215
2001,8,8/11/2001,4658
2001,8,8/12/2001,3964
2001,8,8/13/2001,4513
2001,8,8/14/2001,3111
2001,8,8/15/2001,2708
2001,8,8/16/2001,3487
2001,8,8/17/2001,2873
2001,8,8/18/2001,2809
2001,8,8/19/2001,2725
2001,8,8/20/2001,2494
2001,8,8/21/2001,3681
2001,8,8/22/2001,2640
2001,8,8/23/2001,3105
2001,8,8/24/2001,1986
2001,8,8/25/2001,1969
2001,8,8/26/2001,3017
2001,8,8/27/2001,3338
2001,8,8/28/2001,3007
2001,8,8/29/2001,3010
2001,8,8/30/2001,3300
2001,8,8/31/2001,3682
2001,9,9/1/2001,4039
2001,9,9/2/2001,4267
2001,9,9/3/2001,4664
2001,9,9/4/2001,3502
2001,9,9/5/2001,3819
2001,9,9/6/2001,3368
2001,9,9/7/2001,3416
2001,9,9/8/2001,3515
2001,9,9/9/2001,3995
2001,9,9/10/2001,5122
2001,9,9/11/2001,3846
2001,9,9/12/2001,4052
2001,9,9/13/2001,5463
2001,9,9/14/2001,4982
2001,9,9/15/2001,4107
2001,9,9/16/2001,4050
2001,9,9/17/2001,3999
2001,9,9/18/2001,3701
2001,9,9/19/2001,3248
2001,9,9/20/2001,3471
2001,9,9/21/2001,4048
2001,9,9/22/2001,4362
2001,9,9/23/2001,3570
2001,9,9/24/2001,5270
2001,9,9/25/2001,5640
2001,9,9/26/2001,5619
2001,9,9/27/2001,4168
2001,9,9/28/2001,4986
2001,9,9/29/2001,3459
2001,9,9/30/2001,3210
2001,10,10/1/2001,2995
2001,10,10/2/2001,2039
2001,10,10/3/2001,2197
2001,10,10/4/2001,2293
2001,10,10/5/2001,3173
2001,10,10/6/2001,4783
2001,10,10/7/2001,4410
2001,10,10/8/2001,4138
2001,10,10/9/2001,3582
2001,10,10/10/2001,3694
2001,10,10/11/2001,3388
2001,10,10/12/2001,3598
2001,10,10/13/2001,3198
2001,10,10/14/2001,2654
2001,10,10/15/2001,3244
2001,10,10/16/2001,3770
2001,10,10/17/2001,3120
2001,10,10/18/2001,3330
2001,10,10/19/2001,3500
2001,10,10/20/2001,3522
2001,10,10/21/2001,3494
2001,10,10/22/2001,5019
2001,10,10/23/2001,6447
2001,10,10/24/2001,6329
2001,10,10/25/2001,6589
2001,10,10/26/2001,6352
2001,10,10/27/2001,6342
2001,10,10/28/2001,6594
2001,10,10/29/2001,5383
2001,10,10/30/2001,7091
2001,10,10/31/2001,6275
2001,11,11/1/2001,6462
2001,11,11/2/2001,5883
2001,11,11/3/2001,4921
2001,11,11/4/2001,3054
2001,11,11/5/2001,4443
2001,11,11/6/2001,2810
