"Date","Year","Month","Day","Tributary","Area","Temp"
2005-04-10,2005,4,10,"Deer Creek","Upper",5.75
2005-04-11,2005,4,11,"Deer Creek","Upper",6.27
2005-04-12,2005,4,12,"Deer Creek","Upper",6.39
2005-04-13,2005,4,13,"Deer Creek","Upper",5.96
2005-04-14,2005,4,14,"Deer Creek","Upper",5.58
2005-04-15,2005,4,15,"Deer Creek","Upper",5.97
2005-04-16,2005,4,16,"Deer Creek","Upper",6.79
2005-04-17,2005,4,17,"Deer Creek","Upper",7.12
2005-04-18,2005,4,18,"Deer Creek","Upper",6.8
2005-04-19,2005,4,19,"Deer Creek","Upper",6.53
2005-04-20,2005,4,20,"Deer Creek","Upper",6.67
2005-04-21,2005,4,21,"Deer Creek","Upper",7.05
2005-04-22,2005,4,22,"Deer Creek","Upper",7.43
2005-04-23,2005,4,23,"Deer Creek","Upper",7.35
2005-04-24,2005,4,24,"Deer Creek","Upper",6.9
2005-04-25,2005,4,25,"Deer Creek","Upper",7.05
2005-04-26,2005,4,26,"Deer Creek","Upper",7.55
2005-04-27,2005,4,27,"Deer Creek","Upper",7.6
2005-04-28,2005,4,28,"Deer Creek","Upper",7.51
2005-04-29,2005,4,29,"Deer Creek","Upper",7.74
2005-04-30,2005,4,30,"Deer Creek","Upper",8.01
2005-05-01,2005,5,1,"Deer Creek","Upper",8.13
2005-05-02,2005,5,2,"Deer Creek","Upper",8.27
2005-05-03,2005,5,3,"Deer Creek","Upper",8.43
2005-05-04,2005,5,4,"Deer Creek","Upper",8.14
2005-05-05,2005,5,5,"Deer Creek","Upper",7.64
2005-05-06,2005,5,6,"Deer Creek","Upper",7.56
2005-05-07,2005,5,7,"Deer Creek","Upper",7.7
2005-05-08,2005,5,8,"Deer Creek","Upper",7.29
2005-05-09,2005,5,9,"Deer Creek","Upper",6.36
2005-05-10,2005,5,10,"Deer Creek","Upper",6.03
2005-05-11,2005,5,11,"Deer Creek","Upper",6.48
2005-05-12,2005,5,12,"Deer Creek","Upper",7.24
2005-05-13,2005,5,13,"Deer Creek","Upper",8.08
2005-05-14,2005,5,14,"Deer Creek","Upper",8.76
2005-05-15,2005,5,15,"Deer Creek","Upper",8.67
2005-05-16,2005,5,16,"Deer Creek","Upper",7.92
2005-05-17,2005,5,17,"Deer Creek","Upper",6.98
2005-05-18,2005,5,18,"Deer Creek","Upper",6.28
2005-05-19,2005,5,19,"Deer Creek","Upper",6.19
2005-05-20,2005,5,20,"Deer Creek","Upper",6.53
2005-05-21,2005,5,21,"Deer Creek","Upper",7.03
2005-05-22,2005,5,22,"Deer Creek","Upper",7.62
2005-05-23,2005,5,23,"Deer Creek","Upper",8.13
2005-05-24,2005,5,24,"Deer Creek","Upper",8.44
2005-05-25,2005,5,25,"Deer Creek","Upper",9.02
2005-05-26,2005,5,26,"Deer Creek","Upper",9.74
2005-05-27,2005,5,27,"Deer Creek","Upper",10.23
2005-05-28,2005,5,28,"Deer Creek","Upper",9.93
2005-05-29,2005,5,29,"Deer Creek","Upper",9.09
2005-05-30,2005,5,30,"Deer Creek","Upper",9.07
2005-05-31,2005,5,31,"Deer Creek","Upper",9.71
2005-06-01,2005,6,1,"Deer Creek","Upper",9.85
2005-06-02,2005,6,2,"Deer Creek","Upper",9.66
2005-06-03,2005,6,3,"Deer Creek","Upper",9.8
2005-06-04,2005,6,4,"Deer Creek","Upper",9.98
2005-06-05,2005,6,5,"Deer Creek","Upper",9.7
2005-06-06,2005,6,6,"Deer Creek","Upper",8.96
2005-06-07,2005,6,7,"Deer Creek","Upper",8.45
2005-06-08,2005,6,8,"Deer Creek","Upper",8.19
2005-06-09,2005,6,9,"Deer Creek","Upper",8.39
2005-06-10,2005,6,10,"Deer Creek","Upper",9.37
2005-06-11,2005,6,11,"Deer Creek","Upper",10.09
2005-06-12,2005,6,12,"Deer Creek","Upper",10.29
2005-06-13,2005,6,13,"Deer Creek","Upper",10.64
2005-06-14,2005,6,14,"Deer Creek","Upper",11.02
2005-06-15,2005,6,15,"Deer Creek","Upper",10.94
2005-06-16,2005,6,16,"Deer Creek","Upper",9.79
2005-06-17,2005,6,17,"Deer Creek","Upper",8.65
2005-06-18,2005,6,18,"Deer Creek","Upper",8.69
2005-06-19,2005,6,19,"Deer Creek","Upper",9.16
2005-06-20,2005,6,20,"Deer Creek","Upper",9.82
2005-06-21,2005,6,21,"Deer Creek","Upper",10.38
2005-06-22,2005,6,22,"Deer Creek","Upper",10.86
2005-06-23,2005,6,23,"Deer Creek","Upper",11.27
2005-06-24,2005,6,24,"Deer Creek","Upper",11.5
2005-06-25,2005,6,25,"Deer Creek","Upper",11.62
2005-06-26,2005,6,26,"Deer Creek","Upper",11.72
2005-06-27,2005,6,27,"Deer Creek","Upper",11.76
2005-06-28,2005,6,28,"Deer Creek","Upper",11.98
2005-06-29,2005,6,29,"Deer Creek","Upper",12.6
2005-06-30,2005,6,30,"Deer Creek","Upper",13.34
2005-07-01,2005,7,1,"Deer Creek","Upper",13.95
2005-07-02,2005,7,2,"Deer Creek","Upper",14.23
2005-07-03,2005,7,3,"Deer Creek","Upper",14.32
2005-07-04,2005,7,4,"Deer Creek","Upper",14.43
2005-07-05,2005,7,5,"Deer Creek","Upper",14.46
2005-07-06,2005,7,6,"Deer Creek","Upper",14.7
2005-07-07,2005,7,7,"Deer Creek","Upper",14.8
2005-07-08,2005,7,8,"Deer Creek","Upper",14.38
2005-07-09,2005,7,9,"Deer Creek","Upper",13.93
2005-07-10,2005,7,10,"Deer Creek","Upper",13.88
2005-07-11,2005,7,11,"Deer Creek","Upper",14.44
2005-07-12,2005,7,12,"Deer Creek","Upper",15.18
2005-07-13,2005,7,13,"Deer Creek","Upper",15.75
2005-07-14,2005,7,14,"Deer Creek","Upper",16.2
2005-07-15,2005,7,15,"Deer Creek","Upper",16.61
2005-07-16,2005,7,16,"Deer Creek","Upper",16.76
2005-07-17,2005,7,17,"Deer Creek","Upper",16.85
2005-07-18,2005,7,18,"Deer Creek","Upper",17.01
2005-07-19,2005,7,19,"Deer Creek","Upper",16.87
2005-07-20,2005,7,20,"Deer Creek","Upper",16.47
2005-07-21,2005,7,21,"Deer Creek","Upper",15.8
2005-07-22,2005,7,22,"Deer Creek","Upper",15.28
2005-07-23,2005,7,23,"Deer Creek","Upper",15.52
2005-07-24,2005,7,24,"Deer Creek","Upper",16.14
2005-07-25,2005,7,25,"Deer Creek","Upper",16.37
2005-07-26,2005,7,26,"Deer Creek","Upper",16.48
2005-07-27,2005,7,27,"Deer Creek","Upper",16.45
2005-07-28,2005,7,28,"Deer Creek","Upper",16.3
2005-07-29,2005,7,29,"Deer Creek","Upper",16.43
2005-07-30,2005,7,30,"Deer Creek","Upper",16.54
2005-07-31,2005,7,31,"Deer Creek","Upper",16.44
2005-08-01,2005,8,1,"Deer Creek","Upper",16.21
2005-08-02,2005,8,2,"Deer Creek","Upper",15.85
2005-08-03,2005,8,3,"Deer Creek","Upper",15.75
2005-08-04,2005,8,4,"Deer Creek","Upper",16.06
2005-08-05,2005,8,5,"Deer Creek","Upper",16.3
2005-08-06,2005,8,6,"Deer Creek","Upper",16.39
2005-08-07,2005,8,7,"Deer Creek","Upper",16.45
2005-08-08,2005,8,8,"Deer Creek","Upper",16.45
2005-08-09,2005,8,9,"Deer Creek","Upper",16.44
2005-08-10,2005,8,10,"Deer Creek","Upper",16.33
2005-08-11,2005,8,11,"Deer Creek","Upper",16.29
2005-08-12,2005,8,12,"Deer Creek","Upper",16.3
2005-08-13,2005,8,13,"Deer Creek","Upper",15.89
2005-08-14,2005,8,14,"Deer Creek","Upper",15.48
2005-08-15,2005,8,15,"Deer Creek","Upper",15.28
2005-08-16,2005,8,16,"Deer Creek","Upper",15.47
2005-08-17,2005,8,17,"Deer Creek","Upper",15.72
2005-08-18,2005,8,18,"Deer Creek","Upper",15.27
2005-08-19,2005,8,19,"Deer Creek","Upper",14.94
2005-08-20,2005,8,20,"Deer Creek","Upper",15.13
2005-08-21,2005,8,21,"Deer Creek","Upper",15.41
2005-08-22,2005,8,22,"Deer Creek","Upper",15.83
2005-08-23,2005,8,23,"Deer Creek","Upper",15.98
2005-08-24,2005,8,24,"Deer Creek","Upper",15.55
2005-08-25,2005,8,25,"Deer Creek","Upper",15.12
2005-08-26,2005,8,26,"Deer Creek","Upper",15.11
2005-08-27,2005,8,27,"Deer Creek","Upper",15.51
2005-08-28,2005,8,28,"Deer Creek","Upper",15.78
2005-08-29,2005,8,29,"Deer Creek","Upper",15.47
2005-08-30,2005,8,30,"Deer Creek","Upper",15.27
2005-08-31,2005,8,31,"Deer Creek","Upper",15.33
2005-09-01,2005,9,1,"Deer Creek","Upper",15.15
2005-09-02,2005,9,2,"Deer Creek","Upper",14.85
2005-09-03,2005,9,3,"Deer Creek","Upper",14.59
2005-09-04,2005,9,4,"Deer Creek","Upper",14.41
2005-09-05,2005,9,5,"Deer Creek","Upper",14.42
2005-09-06,2005,9,6,"Deer Creek","Upper",14.48
2005-09-07,2005,9,7,"Deer Creek","Upper",14.46
2005-09-08,2005,9,8,"Deer Creek","Upper",14.14
2005-09-09,2005,9,9,"Deer Creek","Upper",13.33
2005-09-10,2005,9,10,"Deer Creek","Upper",12.6
2005-09-11,2005,9,11,"Deer Creek","Upper",11.87
2005-09-12,2005,9,12,"Deer Creek","Upper",11.49
2005-09-13,2005,9,13,"Deer Creek","Upper",11.83
2005-09-14,2005,9,14,"Deer Creek","Upper",12.22
2005-09-15,2005,9,15,"Deer Creek","Upper",12.46
2005-09-16,2005,9,16,"Deer Creek","Upper",12.73
2005-09-17,2005,9,17,"Deer Creek","Upper",12.67
2005-09-18,2005,9,18,"Deer Creek","Upper",12.62
2005-09-19,2005,9,19,"Deer Creek","Upper",13.06
2005-09-20,2005,9,20,"Deer Creek","Upper",13.71
2005-09-21,2005,9,21,"Deer Creek","Upper",13.78
2005-09-22,2005,9,22,"Deer Creek","Upper",13.06
2005-09-23,2005,9,23,"Deer Creek","Upper",12.24
2005-09-24,2005,9,24,"Deer Creek","Upper",11.91
2005-09-25,2005,9,25,"Deer Creek","Upper",11.66
2005-09-26,2005,9,26,"Deer Creek","Upper",11.42
2005-09-27,2005,9,27,"Deer Creek","Upper",11.78
2005-09-28,2005,9,28,"Deer Creek","Upper",12
2005-09-29,2005,9,29,"Deer Creek","Upper",11.47
2005-09-30,2005,9,30,"Deer Creek","Upper",10.71
2005-10-01,2005,10,1,"Deer Creek","Upper",9.92
2005-10-02,2005,10,2,"Deer Creek","Upper",9.78
2005-10-03,2005,10,3,"Deer Creek","Upper",9.68
2005-10-04,2005,10,4,"Deer Creek","Upper",8.96
2005-10-05,2005,10,5,"Deer Creek","Upper",9.02
2005-10-06,2005,10,6,"Deer Creek","Upper",9.14
2005-10-07,2005,10,7,"Deer Creek","Upper",9.09
2005-10-08,2005,10,8,"Deer Creek","Upper",9.01
2005-10-09,2005,10,9,"Deer Creek","Upper",8.81
2005-10-10,2005,10,10,"Deer Creek","Upper",8.83
2005-10-11,2005,10,11,"Deer Creek","Upper",8.91
2005-10-12,2005,10,12,"Deer Creek","Upper",9.01
2005-10-13,2005,10,13,"Deer Creek","Upper",9.08
2005-10-14,2005,10,14,"Deer Creek","Upper",8.9
2005-10-15,2005,10,15,"Deer Creek","Upper",8.56
2005-10-16,2005,10,16,"Deer Creek","Upper",8.49
2005-10-17,2005,10,17,"Deer Creek","Upper",8.72
2005-10-18,2005,10,18,"Deer Creek","Upper",8.83
2005-10-19,2005,10,19,"Deer Creek","Upper",8.58
2005-10-20,2005,10,20,"Deer Creek","Upper",8.42
2005-10-21,2005,10,21,"Deer Creek","Upper",8.41
2005-10-22,2005,10,22,"Deer Creek","Upper",8.33
2005-10-23,2005,10,23,"Deer Creek","Upper",8.27
2005-10-24,2005,10,24,"Deer Creek","Upper",8.21
2005-10-25,2005,10,25,"Deer Creek","Upper",8.04
2005-10-26,2005,10,26,"Deer Creek","Upper",7.6
2005-10-27,2005,10,27,"Deer Creek","Upper",7.34
2005-10-28,2005,10,28,"Deer Creek","Upper",7.23
2005-10-29,2005,10,29,"Deer Creek","Upper",7.1
2005-10-30,2005,10,30,"Deer Creek","Upper",7.07
2005-10-31,2005,10,31,"Deer Creek","Upper",6.93
2005-11-01,2005,11,1,"Deer Creek","Upper",6.81
2005-11-02,2005,11,2,"Deer Creek","Upper",6.63
2005-11-03,2005,11,3,"Deer Creek","Upper",6.45
2005-11-04,2005,11,4,"Deer Creek","Upper",6.26
2005-11-05,2005,11,5,"Deer Creek","Upper",6.09
2005-11-06,2005,11,6,"Deer Creek","Upper",6.39
2005-11-07,2005,11,7,"Deer Creek","Upper",6.54
2005-11-08,2005,11,8,"Deer Creek","Upper",6.2
2005-11-09,2005,11,9,"Deer Creek","Upper",6.19
2005-11-10,2005,11,10,"Deer Creek","Upper",6.34
2005-11-11,2005,11,11,"Deer Creek","Upper",6.29
2005-11-12,2005,11,12,"Deer Creek","Upper",6.17
2005-11-13,2005,11,13,"Deer Creek","Upper",6.21
2005-11-14,2005,11,14,"Deer Creek","Upper",6.36
2005-11-15,2005,11,15,"Deer Creek","Upper",6.18
2005-11-16,2005,11,16,"Deer Creek","Upper",5.88
2005-11-17,2005,11,17,"Deer Creek","Upper",5.73
2005-11-18,2005,11,18,"Deer Creek","Upper",5.52
2005-11-19,2005,11,19,"Deer Creek","Upper",5.28
2005-11-20,2005,11,20,"Deer Creek","Upper",5.11
2005-11-21,2005,11,21,"Deer Creek","Upper",5.04
2005-11-22,2005,11,22,"Deer Creek","Upper",4.96
2005-11-23,2005,11,23,"Deer Creek","Upper",4.85
2005-11-24,2005,11,24,"Deer Creek","Upper",4.93
2005-11-25,2005,11,25,"Deer Creek","Upper",5.01
2005-11-26,2005,11,26,"Deer Creek","Upper",4.53
2005-11-27,2005,11,27,"Deer Creek","Upper",4.57
2005-11-28,2005,11,28,"Deer Creek","Upper",6.07
2005-11-29,2005,11,29,"Deer Creek","Upper",6.71
2005-11-30,2005,11,30,"Deer Creek","Upper",5.19
2005-12-01,2005,12,1,"Deer Creek","Upper",4.28
2005-12-02,2005,12,2,"Deer Creek","Upper",4
2005-12-03,2005,12,3,"Deer Creek","Upper",3.25
2005-12-04,2005,12,4,"Deer Creek","Upper",2.84
2005-12-05,2005,12,5,"Deer Creek","Upper",2.6
2005-12-06,2005,12,6,"Deer Creek","Upper",2.65
2005-12-07,2005,12,7,"Deer Creek","Upper",3.06
2005-12-08,2005,12,8,"Deer Creek","Upper",3.6
2005-12-09,2005,12,9,"Deer Creek","Upper",3.9
2005-12-10,2005,12,10,"Deer Creek","Upper",3.76
2005-12-11,2005,12,11,"Deer Creek","Upper",3.47
2005-12-12,2005,12,12,"Deer Creek","Upper",3.3
2005-12-13,2005,12,13,"Deer Creek","Upper",3.23
2005-12-14,2005,12,14,"Deer Creek","Upper",3.13
2005-12-15,2005,12,15,"Deer Creek","Upper",2.97
2005-12-16,2005,12,16,"Deer Creek","Upper",2.74
2005-12-17,2005,12,17,"Deer Creek","Upper",2.63
2005-12-18,2005,12,18,"Deer Creek","Upper",3.52
2005-12-19,2005,12,19,"Deer Creek","Upper",4.57
2005-12-20,2005,12,20,"Deer Creek","Upper",4.96
2005-12-21,2005,12,21,"Deer Creek","Upper",5.28
2005-12-22,2005,12,22,"Deer Creek","Upper",5.58
2005-12-23,2005,12,23,"Deer Creek","Upper",5.55
2005-12-24,2005,12,24,"Deer Creek","Upper",5.37
2005-12-25,2005,12,25,"Deer Creek","Upper",5.5
2005-12-26,2005,12,26,"Deer Creek","Upper",5.27
2005-12-27,2005,12,27,"Deer Creek","Upper",5.15
2005-12-28,2005,12,28,"Deer Creek","Upper",5.07
2005-12-29,2005,12,29,"Deer Creek","Upper",4.57
2005-12-30,2005,12,30,"Deer Creek","Upper",4.74
2005-12-31,2005,12,31,"Deer Creek","Upper",4.88
2006-01-01,2006,1,1,"Deer Creek","Upper",4.68
2006-01-02,2006,1,2,"Deer Creek","Upper",4.57
2006-01-03,2006,1,3,"Deer Creek","Upper",4.4
2006-01-04,2006,1,4,"Deer Creek","Upper",4.42
2006-01-05,2006,1,5,"Deer Creek","Upper",4.46
2006-01-06,2006,1,6,"Deer Creek","Upper",4.54
2006-01-07,2006,1,7,"Deer Creek","Upper",4.63
2006-01-08,2006,1,8,"Deer Creek","Upper",4.3
2006-01-09,2006,1,9,"Deer Creek","Upper",3.9
2006-01-10,2006,1,10,"Deer Creek","Upper",4.03
2006-01-11,2006,1,11,"Deer Creek","Upper",4.32
2006-01-12,2006,1,12,"Deer Creek","Upper",4.26
2006-01-13,2006,1,13,"Deer Creek","Upper",4.28
2006-01-14,2006,1,14,"Deer Creek","Upper",4.27
2006-01-15,2006,1,15,"Deer Creek","Upper",3.78
2006-01-16,2006,1,16,"Deer Creek","Upper",3.58
2006-01-17,2006,1,17,"Deer Creek","Upper",3.91
2006-01-18,2006,1,18,"Deer Creek","Upper",4.01
2006-01-19,2006,1,19,"Deer Creek","Upper",3.69
2006-01-20,2006,1,20,"Deer Creek","Upper",3.57
2006-01-21,2006,1,21,"Deer Creek","Upper",3.74
2006-01-22,2006,1,22,"Deer Creek","Upper",3.66
2006-01-23,2006,1,23,"Deer Creek","Upper",3.65
2006-01-24,2006,1,24,"Deer Creek","Upper",3.77
2006-01-25,2006,1,25,"Deer Creek","Upper",3.88
2006-01-26,2006,1,26,"Deer Creek","Upper",3.95
2006-01-27,2006,1,27,"Deer Creek","Upper",3.97
2006-01-28,2006,1,28,"Deer Creek","Upper",4.09
2006-01-29,2006,1,29,"Deer Creek","Upper",4.31
2006-01-30,2006,1,30,"Deer Creek","Upper",4.25
2006-01-31,2006,1,31,"Deer Creek","Upper",3.9
2006-02-01,2006,2,1,"Deer Creek","Upper",4.08
2006-02-02,2006,2,2,"Deer Creek","Upper",4.53
2006-02-03,2006,2,3,"Deer Creek","Upper",4.69
2006-02-04,2006,2,4,"Deer Creek","Upper",4.39
2006-02-05,2006,2,5,"Deer Creek","Upper",3.85
2006-02-06,2006,2,6,"Deer Creek","Upper",3.81
2006-02-07,2006,2,7,"Deer Creek","Upper",4.12
2006-02-08,2006,2,8,"Deer Creek","Upper",4.29
2006-02-09,2006,2,9,"Deer Creek","Upper",4.43
2006-02-10,2006,2,10,"Deer Creek","Upper",4.58
2006-02-11,2006,2,11,"Deer Creek","Upper",4.63
2006-02-12,2006,2,12,"Deer Creek","Upper",4.65
2006-02-13,2006,2,13,"Deer Creek","Upper",4.68
2006-02-14,2006,2,14,"Deer Creek","Upper",4.36
2006-02-15,2006,2,15,"Deer Creek","Upper",3.55
2006-02-16,2006,2,16,"Deer Creek","Upper",2.95
2006-02-17,2006,2,17,"Deer Creek","Upper",2.79
2006-02-18,2006,2,18,"Deer Creek","Upper",2.76
2006-02-19,2006,2,19,"Deer Creek","Upper",2.77
2006-02-20,2006,2,20,"Deer Creek","Upper",2.77
2006-02-21,2006,2,21,"Deer Creek","Upper",2.84
2006-02-22,2006,2,22,"Deer Creek","Upper",3.22
2006-02-23,2006,2,23,"Deer Creek","Upper",3.69
2006-02-24,2006,2,24,"Deer Creek","Upper",4.07
2006-02-25,2006,2,25,"Deer Creek","Upper",4.33
2006-02-26,2006,2,26,"Deer Creek","Upper",4.53
2006-02-27,2006,2,27,"Deer Creek","Upper",4.97
2006-02-28,2006,2,28,"Deer Creek","Upper",4.71
2006-03-01,2006,3,1,"Deer Creek","Upper",4.13
2006-03-02,2006,3,2,"Deer Creek","Upper",4
2006-03-03,2006,3,3,"Deer Creek","Upper",3.68
2006-03-04,2006,3,4,"Deer Creek","Upper",3.6
2006-03-05,2006,3,5,"Deer Creek","Upper",3.92
2006-03-06,2006,3,6,"Deer Creek","Upper",4.28
2006-03-07,2006,3,7,"Deer Creek","Upper",4.29
2006-03-08,2006,3,8,"Deer Creek","Upper",4.2
2006-03-09,2006,3,9,"Deer Creek","Upper",4.07
2006-03-10,2006,3,10,"Deer Creek","Upper",3.58
2006-03-11,2006,3,11,"Deer Creek","Upper",3.28
2006-03-12,2006,3,12,"Deer Creek","Upper",3.31
2006-03-13,2006,3,13,"Deer Creek","Upper",3.49
2006-03-14,2006,3,14,"Deer Creek","Upper",3.78
2006-03-15,2006,3,15,"Deer Creek","Upper",4.05
2006-03-16,2006,3,16,"Deer Creek","Upper",4.27
2006-03-17,2006,3,17,"Deer Creek","Upper",4.3
2006-03-18,2006,3,18,"Deer Creek","Upper",4.22
2006-03-19,2006,3,19,"Deer Creek","Upper",4.13
2006-03-20,2006,3,20,"Deer Creek","Upper",4.04
2006-03-21,2006,3,21,"Deer Creek","Upper",4.14
2006-03-22,2006,3,22,"Deer Creek","Upper",4.43
2006-03-23,2006,3,23,"Deer Creek","Upper",4.82
2006-03-24,2006,3,24,"Deer Creek","Upper",5.27
2006-03-25,2006,3,25,"Deer Creek","Upper",4.88
2006-03-26,2006,3,26,"Deer Creek","Upper",4.48
2006-03-27,2006,3,27,"Deer Creek","Upper",4.82
2006-03-28,2006,3,28,"Deer Creek","Upper",4.85
2006-03-29,2006,3,29,"Deer Creek","Upper",4.58
2006-03-30,2006,3,30,"Deer Creek","Upper",4.54
2006-03-31,2006,3,31,"Deer Creek","Upper",4.67
2006-04-01,2006,4,1,"Deer Creek","Upper",4.71
2006-04-02,2006,4,2,"Deer Creek","Upper",4.83
2006-04-03,2006,4,3,"Deer Creek","Upper",4.92
2006-04-04,2006,4,4,"Deer Creek","Upper",4.75
2006-04-05,2006,4,5,"Deer Creek","Upper",4.75
2006-04-06,2006,4,6,"Deer Creek","Upper",5.04
2006-04-07,2006,4,7,"Deer Creek","Upper",5.22
2006-04-08,2006,4,8,"Deer Creek","Upper",5.09
2006-04-09,2006,4,9,"Deer Creek","Upper",4.94
2006-04-10,2006,4,10,"Deer Creek","Upper",4.95
2006-04-11,2006,4,11,"Deer Creek","Upper",5.24
2006-04-12,2006,4,12,"Deer Creek","Upper",5.63
2006-04-13,2006,4,13,"Deer Creek","Upper",5.78
2006-04-14,2006,4,14,"Deer Creek","Upper",5.73
2006-04-15,2006,4,15,"Deer Creek","Upper",5.29
2006-04-16,2006,4,16,"Deer Creek","Upper",4.78
2006-04-17,2006,4,17,"Deer Creek","Upper",4.62
2006-04-18,2006,4,18,"Deer Creek","Upper",4.9
2006-04-19,2006,4,19,"Deer Creek","Upper",5.46
2006-04-20,2006,4,20,"Deer Creek","Upper",5.84
2006-04-21,2006,4,21,"Deer Creek","Upper",5.86
2006-04-22,2006,4,22,"Deer Creek","Upper",5.57
2006-04-23,2006,4,23,"Deer Creek","Upper",5.54
2006-04-24,2006,4,24,"Deer Creek","Upper",5.67
2006-04-25,2006,4,25,"Deer Creek","Upper",5.9
2006-04-26,2006,4,26,"Deer Creek","Upper",6.39
2006-04-27,2006,4,27,"Deer Creek","Upper",6.74
2006-04-28,2006,4,28,"Deer Creek","Upper",6.93
2006-04-29,2006,4,29,"Deer Creek","Upper",6.96
2006-04-30,2006,4,30,"Deer Creek","Upper",6.88
2006-05-01,2006,5,1,"Deer Creek","Upper",6.74
2006-05-02,2006,5,2,"Deer Creek","Upper",6.63
2006-05-03,2006,5,3,"Deer Creek","Upper",6.6
2006-05-04,2006,5,4,"Deer Creek","Upper",6.62
2006-05-05,2006,5,5,"Deer Creek","Upper",6.67
2006-05-06,2006,5,6,"Deer Creek","Upper",6.71
2006-05-07,2006,5,7,"Deer Creek","Upper",6.79
2006-05-08,2006,5,8,"Deer Creek","Upper",6.95
2006-05-09,2006,5,9,"Deer Creek","Upper",7.05
2006-05-10,2006,5,10,"Deer Creek","Upper",7.08
2006-05-11,2006,5,11,"Deer Creek","Upper",7.2
2006-05-12,2006,5,12,"Deer Creek","Upper",7.39
2006-05-13,2006,5,13,"Deer Creek","Upper",7.55
2006-05-14,2006,5,14,"Deer Creek","Upper",7.75
2006-05-15,2006,5,15,"Deer Creek","Upper",7.96
2006-05-16,2006,5,16,"Deer Creek","Upper",8.22
2006-05-17,2006,5,17,"Deer Creek","Upper",8.66
2006-05-18,2006,5,18,"Deer Creek","Upper",8.91
2006-05-19,2006,5,19,"Deer Creek","Upper",8.42
2006-05-20,2006,5,20,"Deer Creek","Upper",7.92
2006-05-21,2006,5,21,"Deer Creek","Upper",7.76
2006-05-22,2006,5,22,"Deer Creek","Upper",7.58
2006-05-23,2006,5,23,"Deer Creek","Upper",7.53
2006-05-24,2006,5,24,"Deer Creek","Upper",7.62
2006-05-25,2006,5,25,"Deer Creek","Upper",7.81
2006-05-26,2006,5,26,"Deer Creek","Upper",7.83
2006-05-27,2006,5,27,"Deer Creek","Upper",7.55
2006-05-28,2006,5,28,"Deer Creek","Upper",7.43
2006-05-29,2006,5,29,"Deer Creek","Upper",7.69
2006-05-30,2006,5,30,"Deer Creek","Upper",8.04
2006-05-31,2006,5,31,"Deer Creek","Upper",8.43
2006-06-01,2006,6,1,"Deer Creek","Upper",8.77
2006-06-02,2006,6,2,"Deer Creek","Upper",9.12
2006-06-03,2006,6,3,"Deer Creek","Upper",9.48
2006-06-04,2006,6,4,"Deer Creek","Upper",9.78
2006-06-05,2006,6,5,"Deer Creek","Upper",10.21
2006-06-06,2006,6,6,"Deer Creek","Upper",10.62
2006-06-07,2006,6,7,"Deer Creek","Upper",10.8
2006-06-08,2006,6,8,"Deer Creek","Upper",10.64
2006-06-09,2006,6,9,"Deer Creek","Upper",10.45
2006-06-10,2006,6,10,"Deer Creek","Upper",10.46
2006-06-11,2006,6,11,"Deer Creek","Upper",10.33
2006-06-12,2006,6,12,"Deer Creek","Upper",10.09
2006-06-13,2006,6,13,"Deer Creek","Upper",9.7
2006-06-14,2006,6,14,"Deer Creek","Upper",9.35
2006-06-15,2006,6,15,"Deer Creek","Upper",9.76
2006-06-16,2006,6,16,"Deer Creek","Upper",10.6
2006-06-17,2006,6,17,"Deer Creek","Upper",11.14
2006-06-18,2006,6,18,"Deer Creek","Upper",11.38
2006-06-19,2006,6,19,"Deer Creek","Upper",11.41
2006-06-20,2006,6,20,"Deer Creek","Upper",11.41
2006-06-21,2006,6,21,"Deer Creek","Upper",11.4
2006-06-22,2006,6,22,"Deer Creek","Upper",11.68
2006-06-23,2006,6,23,"Deer Creek","Upper",12.21
2006-06-24,2006,6,24,"Deer Creek","Upper",12.63
2006-06-25,2006,6,25,"Deer Creek","Upper",13.06
2006-06-26,2006,6,26,"Deer Creek","Upper",13.28
2006-06-27,2006,6,27,"Deer Creek","Upper",13.04
2006-06-28,2006,6,28,"Deer Creek","Upper",12.56
2006-06-29,2006,6,29,"Deer Creek","Upper",12.54
2006-06-30,2006,6,30,"Deer Creek","Upper",12.67
2006-07-01,2006,7,1,"Deer Creek","Upper",12.65
2006-07-02,2006,7,2,"Deer Creek","Upper",12.67
2006-07-03,2006,7,3,"Deer Creek","Upper",12.56
2006-07-04,2006,7,4,"Deer Creek","Upper",12.38
2006-07-05,2006,7,5,"Deer Creek","Upper",12.16
2006-07-06,2006,7,6,"Deer Creek","Upper",12.03
2006-07-07,2006,7,7,"Deer Creek","Upper",12.18
2006-07-08,2006,7,8,"Deer Creek","Upper",12.58
2006-07-09,2006,7,9,"Deer Creek","Upper",12.85
2006-07-10,2006,7,10,"Deer Creek","Upper",12.84
2006-07-11,2006,7,11,"Deer Creek","Upper",12.45
2006-07-12,2006,7,12,"Deer Creek","Upper",12.17
2006-07-13,2006,7,13,"Deer Creek","Upper",12.4
2006-07-14,2006,7,14,"Deer Creek","Upper",12.6
2006-07-15,2006,7,15,"Deer Creek","Upper",12.66
2006-07-16,2006,7,16,"Deer Creek","Upper",12.81
2006-07-17,2006,7,17,"Deer Creek","Upper",13.14
2006-07-18,2006,7,18,"Deer Creek","Upper",13.45
2006-07-19,2006,7,19,"Deer Creek","Upper",13.57
