"Date","Year","Month","Day","Tributary","Area","Temp"
"2005-03-04",2005,3,4,"Butte Creek","Upper",7.81375
"2005-03-05",2005,3,5,"Butte Creek","Upper",7.749583333
"2005-03-06",2005,3,6,"Butte Creek","Upper",7.954583333
"2005-03-07",2005,3,7,"Butte Creek","Upper",8.297083333
"2005-03-08",2005,3,8,"Butte Creek","Upper",8.60875
"2005-03-09",2005,3,9,"Butte Creek","Upper",9.019166667
"2005-03-10",2005,3,10,"Butte Creek","Upper",8.904583333
"2005-03-11",2005,3,11,"Butte Creek","Upper",9.00625
"2005-03-12",2005,3,12,"Butte Creek","Upper",8.9875
"2005-03-13",2005,3,13,"Butte Creek","Upper",8.603333333
"2005-03-14",2005,3,14,"Butte Creek","Upper",7.300833333
"2005-03-15",2005,3,15,"Butte Creek","Upper",6.576666667
"2005-03-16",2005,3,16,"Butte Creek","Upper",6.52375
"2005-03-17",2005,3,17,"Butte Creek","Upper",7.07875
"2005-03-18",2005,3,18,"Butte Creek","Upper",7.332916667
"2005-03-19",2005,3,19,"Butte Creek","Upper",7.587083333
"2005-03-20",2005,3,20,"Butte Creek","Upper",6.7
"2005-03-21",2005,3,21,"Butte Creek","Upper",7.06375
"2005-03-22",2005,3,22,"Butte Creek","Upper",7.589583333
"2005-03-23",2005,3,23,"Butte Creek","Upper",7.447916667
"2005-03-24",2005,3,24,"Butte Creek","Upper",6.823333333
"2005-03-25",2005,3,25,"Butte Creek","Upper",6.872083333
"2005-03-26",2005,3,26,"Butte Creek","Upper",7.615
"2005-03-27",2005,3,27,"Butte Creek","Upper",8.14625
"2005-03-28",2005,3,28,"Butte Creek","Upper",7.80625
"2005-03-29",2005,3,29,"Butte Creek","Upper",7.6025
"2005-03-30",2005,3,30,"Butte Creek","Upper",7.08625
"2005-03-31",2005,3,31,"Butte Creek","Upper",7.529583333
"2005-04-01",2005,4,1,"Butte Creek","Upper",8.179583333
"2005-04-02",2005,4,2,"Butte Creek","Upper",8.301666667
"2005-04-03",2005,4,3,"Butte Creek","Upper",7.660434783
"2005-04-04",2005,4,4,"Butte Creek","Upper",6.389166667
"2005-04-05",2005,4,5,"Butte Creek","Upper",7.684583333
"2005-04-06",2005,4,6,"Butte Creek","Upper",8.762083333
"2005-04-07",2005,4,7,"Butte Creek","Upper",8.500416667
"2005-04-08",2005,4,8,"Butte Creek","Upper",6.045833333
"2005-04-09",2005,4,9,"Butte Creek","Upper",6.808333333
"2005-04-10",2005,4,10,"Butte Creek","Upper",7.724166667
"2005-04-11",2005,4,11,"Butte Creek","Upper",8.788333333
"2005-04-12",2005,4,12,"Butte Creek","Upper",8.7
"2005-04-13",2005,4,13,"Butte Creek","Upper",7.582083333
"2005-04-14",2005,4,14,"Butte Creek","Upper",6.602083333
"2005-04-15",2005,4,15,"Butte Creek","Upper",7.691666667
"2005-04-16",2005,4,16,"Butte Creek","Upper",9.08375
"2005-04-17",2005,4,17,"Butte Creek","Upper",9.7475
"2005-04-18",2005,4,18,"Butte Creek","Upper",8.435833333
"2005-04-19",2005,4,19,"Butte Creek","Upper",7.674583333
"2005-04-20",2005,4,20,"Butte Creek","Upper",8.045
"2005-04-21",2005,4,21,"Butte Creek","Upper",8.595833333
"2005-04-22",2005,4,22,"Butte Creek","Upper",9.394583333
"2005-04-23",2005,4,23,"Butte Creek","Upper",9.322083333
"2005-04-24",2005,4,24,"Butte Creek","Upper",8.0275
"2005-04-25",2005,4,25,"Butte Creek","Upper",8.68625
"2005-04-26",2005,4,26,"Butte Creek","Upper",9.62125
"2005-04-27",2005,4,27,"Butte Creek","Upper",9.823333333
"2005-04-28",2005,4,28,"Butte Creek","Upper",9.2625
"2005-04-29",2005,4,29,"Butte Creek","Upper",9.459583333
"2005-04-30",2005,4,30,"Butte Creek","Upper",9.652083333
"2005-05-01",2005,5,1,"Butte Creek","Upper",9.73875
"2005-05-02",2005,5,2,"Butte Creek","Upper",9.582916667
"2005-05-03",2005,5,3,"Butte Creek","Upper",9.710909091
"2005-05-04",2005,5,4,"Butte Creek","Upper",10.52616667
"2005-05-05",2005,5,5,"Butte Creek","Upper",9.666208333
"2005-05-06",2005,5,6,"Butte Creek","Upper",9.162083333
"2005-05-07",2005,5,7,"Butte Creek","Upper",9.340833333
"2005-05-08",2005,5,8,"Butte Creek","Upper",9.355583333
"2005-05-09",2005,5,9,"Butte Creek","Upper",8.246833333
"2005-05-10",2005,5,10,"Butte Creek","Upper",7.953541667
"2005-05-11",2005,5,11,"Butte Creek","Upper",8.704375
"2005-05-12",2005,5,12,"Butte Creek","Upper",9.908916667
"2005-05-13",2005,5,13,"Butte Creek","Upper",10.85879167
"2005-05-14",2005,5,14,"Butte Creek","Upper",11.533625
"2005-05-15",2005,5,15,"Butte Creek","Upper",10.95591667
"2005-05-16",2005,5,16,"Butte Creek","Upper",9.98075
"2005-05-17",2005,5,17,"Butte Creek","Upper",8.610208333
"2005-05-18",2005,5,18,"Butte Creek","Upper",8.758583333
"2005-05-19",2005,5,19,"Butte Creek","Upper",9.255583333
"2005-05-20",2005,5,20,"Butte Creek","Upper",9.923375
"2005-05-21",2005,5,21,"Butte Creek","Upper",9.896666667
"2005-05-22",2005,5,22,"Butte Creek","Upper",11.00104167
"2005-05-23",2005,5,23,"Butte Creek","Upper",11.31470833
"2005-05-24",2005,5,24,"Butte Creek","Upper",11.30675
"2005-05-25",2005,5,25,"Butte Creek","Upper",12.33433333
"2005-05-26",2005,5,26,"Butte Creek","Upper",13.092375
"2005-05-27",2005,5,27,"Butte Creek","Upper",13.67595833
"2005-05-28",2005,5,28,"Butte Creek","Upper",12.969125
"2005-05-29",2005,5,29,"Butte Creek","Upper",10.95433333
"2005-05-30",2005,5,30,"Butte Creek","Upper",11.50270833
"2005-05-31",2005,5,31,"Butte Creek","Upper",13.17658333
"2005-06-01",2005,6,1,"Butte Creek","Upper",13.07583333
"2005-06-02",2005,6,2,"Butte Creek","Upper",12.53666667
"2005-06-03",2005,6,3,"Butte Creek","Upper",12.24333333
"2005-06-04",2005,6,4,"Butte Creek","Upper",12.60183333
"2005-06-05",2005,6,5,"Butte Creek","Upper",12.57141667
"2005-06-06",2005,6,6,"Butte Creek","Upper",10.84241667
"2005-06-07",2005,6,7,"Butte Creek","Upper",9.857666667
"2005-06-08",2005,6,8,"Butte Creek","Upper",10.24358333
"2005-06-09",2005,6,9,"Butte Creek","Upper",11.13945833
"2005-06-10",2005,6,10,"Butte Creek","Upper",11.957
"2005-06-11",2005,6,11,"Butte Creek","Upper",12.84458333
"2005-06-12",2005,6,12,"Butte Creek","Upper",12.806125
"2005-06-13",2005,6,13,"Butte Creek","Upper",13.35491667
"2005-06-14",2005,6,14,"Butte Creek","Upper",14.086875
"2005-06-15",2005,6,15,"Butte Creek","Upper",14.41783333
"2005-06-16",2005,6,16,"Butte Creek","Upper",12.88041667
"2005-06-17",2005,6,17,"Butte Creek","Upper",10.413875
"2005-06-18",2005,6,18,"Butte Creek","Upper",9.944833333
"2005-06-19",2005,6,19,"Butte Creek","Upper",10.69479167
"2005-06-20",2005,6,20,"Butte Creek","Upper",11.91108333
"2005-06-21",2005,6,21,"Butte Creek","Upper",13.20383333
"2005-06-22",2005,6,22,"Butte Creek","Upper",13.41491667
"2005-06-23",2005,6,23,"Butte Creek","Upper",13.655875
"2005-06-24",2005,6,24,"Butte Creek","Upper",14.240125
"2005-06-25",2005,6,25,"Butte Creek","Upper",14.32829167
"2005-06-26",2005,6,26,"Butte Creek","Upper",14.54375
"2005-06-27",2005,6,27,"Butte Creek","Upper",14.58375
"2005-06-28",2005,6,28,"Butte Creek","Upper",14.37395833
"2005-06-29",2005,6,29,"Butte Creek","Upper",15.14333333
"2005-06-30",2005,6,30,"Butte Creek","Upper",16.27604167
"2005-07-01",2005,7,1,"Butte Creek","Upper",17.12258333
"2005-07-02",2005,7,2,"Butte Creek","Upper",17.301
"2005-07-03",2005,7,3,"Butte Creek","Upper",17.252375
"2005-07-04",2005,7,4,"Butte Creek","Upper",17.193875
"2005-07-05",2005,7,5,"Butte Creek","Upper",17.37420833
"2005-07-06",2005,7,6,"Butte Creek","Upper",17.84604167
"2005-07-07",2005,7,7,"Butte Creek","Upper",18.220625
"2005-07-08",2005,7,8,"Butte Creek","Upper",17.96604167
"2005-07-09",2005,7,9,"Butte Creek","Upper",17.426875
"2005-07-10",2005,7,10,"Butte Creek","Upper",17.01916667
"2005-07-11",2005,7,11,"Butte Creek","Upper",17.12629167
"2005-07-12",2005,7,12,"Butte Creek","Upper",17.67854167
"2005-07-13",2005,7,13,"Butte Creek","Upper",18.25141667
"2005-07-14",2005,7,14,"Butte Creek","Upper",18.86395833
"2005-07-15",2005,7,15,"Butte Creek","Upper",19.17608333
"2005-07-16",2005,7,16,"Butte Creek","Upper",19.24154167
"2005-07-17",2005,7,17,"Butte Creek","Upper",19.40704167
"2005-07-18",2005,7,18,"Butte Creek","Upper",19.83045833
"2005-07-19",2005,7,19,"Butte Creek","Upper",20.13391667
"2005-07-20",2005,7,20,"Butte Creek","Upper",19.54570833
"2005-07-21",2005,7,21,"Butte Creek","Upper",18.72
"2005-07-22",2005,7,22,"Butte Creek","Upper",18.23058333
"2005-07-23",2005,7,23,"Butte Creek","Upper",17.89258333
"2005-07-24",2005,7,24,"Butte Creek","Upper",18.12458333
"2005-07-25",2005,7,25,"Butte Creek","Upper",18.174125
"2005-07-26",2005,7,26,"Butte Creek","Upper",18.09875
"2005-07-27",2005,7,27,"Butte Creek","Upper",18.53991667
"2005-07-28",2005,7,28,"Butte Creek","Upper",18.067125
"2005-07-29",2005,7,29,"Butte Creek","Upper",18.26225
"2005-07-30",2005,7,30,"Butte Creek","Upper",18.7835
"2005-07-31",2005,7,31,"Butte Creek","Upper",18.796375
"2005-08-01",2005,8,1,"Butte Creek","Upper",18.00970833
"2005-08-02",2005,8,2,"Butte Creek","Upper",17.32266667
"2005-08-03",2005,8,3,"Butte Creek","Upper",16.965625
"2005-08-04",2005,8,4,"Butte Creek","Upper",17.05679167
"2005-08-05",2005,8,5,"Butte Creek","Upper",17.4545
"2005-08-06",2005,8,6,"Butte Creek","Upper",17.51491667
"2005-08-07",2005,8,7,"Butte Creek","Upper",17.785625
"2005-08-08",2005,8,8,"Butte Creek","Upper",17.93920833
"2005-08-09",2005,8,9,"Butte Creek","Upper",18.09191667
"2005-08-10",2005,8,10,"Butte Creek","Upper",17.87979167
"2005-08-11",2005,8,11,"Butte Creek","Upper",17.65775
"2005-08-12",2005,8,12,"Butte Creek","Upper",17.68554167
"2005-08-13",2005,8,13,"Butte Creek","Upper",17.613125
"2005-08-14",2005,8,14,"Butte Creek","Upper",17.73604167
"2005-08-15",2005,8,15,"Butte Creek","Upper",17.76883333
"2005-08-16",2005,8,16,"Butte Creek","Upper",17.58045833
"2005-08-17",2005,8,17,"Butte Creek","Upper",17.61820833
"2005-08-18",2005,8,18,"Butte Creek","Upper",17.35941667
"2005-08-19",2005,8,19,"Butte Creek","Upper",16.8675
"2005-08-20",2005,8,20,"Butte Creek","Upper",16.68491667
"2005-08-21",2005,8,21,"Butte Creek","Upper",16.67791667
"2005-08-22",2005,8,22,"Butte Creek","Upper",16.69379167
"2005-08-23",2005,8,23,"Butte Creek","Upper",16.95470833
"2005-08-24",2005,8,24,"Butte Creek","Upper",16.87733333
"2005-08-25",2005,8,25,"Butte Creek","Upper",16.40495833
"2005-08-26",2005,8,26,"Butte Creek","Upper",16.14483333
"2005-08-27",2005,8,27,"Butte Creek","Upper",16.44454167
"2005-08-28",2005,8,28,"Butte Creek","Upper",16.837625
"2005-08-29",2005,8,29,"Butte Creek","Upper",16.52520833
"2005-08-30",2005,8,30,"Butte Creek","Upper",15.65004167
"2005-08-31",2005,8,31,"Butte Creek","Upper",15.61995833
"2005-09-01",2005,9,1,"Butte Creek","Upper",15.82483333
"2005-09-02",2005,9,2,"Butte Creek","Upper",15.93125
"2005-09-03",2005,9,3,"Butte Creek","Upper",15.629
"2005-09-04",2005,9,4,"Butte Creek","Upper",15.20808333
"2005-09-05",2005,9,5,"Butte Creek","Upper",15.11254167
"2005-09-06",2005,9,6,"Butte Creek","Upper",14.900375
"2005-09-07",2005,9,7,"Butte Creek","Upper",14.85345833
"2005-09-08",2005,9,8,"Butte Creek","Upper",15.29283333
"2005-09-09",2005,9,9,"Butte Creek","Upper",15.696875
"2005-09-10",2005,9,10,"Butte Creek","Upper",15.30204167
"2005-09-11",2005,9,11,"Butte Creek","Upper",14.07925
"2005-09-12",2005,9,12,"Butte Creek","Upper",12.77016667
"2005-09-13",2005,9,13,"Butte Creek","Upper",12.70758333
"2005-09-14",2005,9,14,"Butte Creek","Upper",13.00816667
"2005-09-15",2005,9,15,"Butte Creek","Upper",13.31820833
"2005-09-16",2005,9,16,"Butte Creek","Upper",13.51683333
"2005-09-17",2005,9,17,"Butte Creek","Upper",13.78929167
"2005-09-18",2005,9,18,"Butte Creek","Upper",13.3435
"2005-09-19",2005,9,19,"Butte Creek","Upper",13.239
"2005-09-20",2005,9,20,"Butte Creek","Upper",13.29641667
"2005-09-21",2005,9,21,"Butte Creek","Upper",14.034375
"2005-09-22",2005,9,22,"Butte Creek","Upper",14.25433333
"2005-09-23",2005,9,23,"Butte Creek","Upper",13.6885
"2005-09-24",2005,9,24,"Butte Creek","Upper",12.58641667
"2005-09-25",2005,9,25,"Butte Creek","Upper",12.08145833
"2005-09-26",2005,9,26,"Butte Creek","Upper",12.18279167
"2005-09-27",2005,9,27,"Butte Creek","Upper",12.78525
"2005-09-28",2005,9,28,"Butte Creek","Upper",13.2875
"2005-09-29",2005,9,29,"Butte Creek","Upper",13.15016667
"2005-09-30",2005,9,30,"Butte Creek","Upper",13.10791667
"2005-10-01",2005,10,1,"Butte Creek","Upper",13.039
"2005-10-02",2005,10,2,"Butte Creek","Upper",12.66420833
"2005-10-03",2005,10,3,"Butte Creek","Upper",11.982
"2005-10-04",2005,10,4,"Butte Creek","Upper",10.99104167
"2005-10-05",2005,10,5,"Butte Creek","Upper",10.42779167
"2005-10-06",2005,10,6,"Butte Creek","Upper",10.52145833
"2005-10-07",2005,10,7,"Butte Creek","Upper",10.977375
"2005-10-08",2005,10,8,"Butte Creek","Upper",11.35320833
"2005-10-09",2005,10,9,"Butte Creek","Upper",11.06008333
"2005-10-10",2005,10,10,"Butte Creek","Upper",10.763125
"2005-10-11",2005,10,11,"Butte Creek","Upper",11
"2005-10-12",2005,10,12,"Butte Creek","Upper",11.22916667
"2005-10-13",2005,10,13,"Butte Creek","Upper",11.3375
"2005-10-14",2005,10,14,"Butte Creek","Upper",11.31958333
"2005-10-15",2005,10,15,"Butte Creek","Upper",11.23416667
"2005-10-16",2005,10,16,"Butte Creek","Upper",10.73416667
"2005-10-17",2005,10,17,"Butte Creek","Upper",11.0875
"2005-10-18",2005,10,18,"Butte Creek","Upper",11.36416667
"2005-10-19",2005,10,19,"Butte Creek","Upper",11.34291667
"2005-10-20",2005,10,20,"Butte Creek","Upper",11.01041667
"2005-10-21",2005,10,21,"Butte Creek","Upper",10.72833333
"2005-10-22",2005,10,22,"Butte Creek","Upper",10.68291667
"2005-10-23",2005,10,23,"Butte Creek","Upper",10.59916667
"2005-10-24",2005,10,24,"Butte Creek","Upper",10.43666667
"2005-10-25",2005,10,25,"Butte Creek","Upper",10.39166667
"2005-10-26",2005,10,26,"Butte Creek","Upper",10.34
"2005-10-27",2005,10,27,"Butte Creek","Upper",9.862083333
"2005-10-28",2005,10,28,"Butte Creek","Upper",9.46
"2005-10-29",2005,10,29,"Butte Creek","Upper",9.616666667
"2005-10-30",2005,10,30,"Butte Creek","Upper",9.4248
"2005-10-31",2005,10,31,"Butte Creek","Upper",8.969166667
"2005-11-01",2005,11,1,"Butte Creek","Upper",9.0025
"2005-11-02",2005,11,2,"Butte Creek","Upper",9.155
"2005-11-03",2005,11,3,"Butte Creek","Upper",8.199583333
"2005-11-04",2005,11,4,"Butte Creek","Upper",8.282083333
"2005-11-05",2005,11,5,"Butte Creek","Upper",7.949583333
"2005-11-06",2005,11,6,"Butte Creek","Upper",8.5075
"2005-11-07",2005,11,7,"Butte Creek","Upper",9.39875
"2005-11-08",2005,11,8,"Butte Creek","Upper",9.959583333
"2005-11-09",2005,11,9,"Butte Creek","Upper",9.38375
"2005-11-10",2005,11,10,"Butte Creek","Upper",9.1225
"2005-11-11",2005,11,11,"Butte Creek","Upper",8.75125
"2005-11-12",2005,11,12,"Butte Creek","Upper",8.795416667
"2005-11-13",2005,11,13,"Butte Creek","Upper",8.515
"2005-11-14",2005,11,14,"Butte Creek","Upper",8.9
"2005-11-15",2005,11,15,"Butte Creek","Upper",8.55675
"2005-11-16",2005,11,16,"Butte Creek","Upper",8.085541667
"2005-11-17",2005,11,17,"Butte Creek","Upper",7.792583333
"2005-11-18",2005,11,18,"Butte Creek","Upper",7.518833333
"2005-11-19",2005,11,19,"Butte Creek","Upper",7.147666667
"2005-11-20",2005,11,20,"Butte Creek","Upper",6.945708333
"2005-11-21",2005,11,21,"Butte Creek","Upper",7.098166667
"2005-11-22",2005,11,22,"Butte Creek","Upper",7.055166667
"2005-11-23",2005,11,23,"Butte Creek","Upper",6.705458333
"2005-11-24",2005,11,24,"Butte Creek","Upper",6.49525
"2005-11-25",2005,11,25,"Butte Creek","Upper",7.225958333
"2005-11-26",2005,11,26,"Butte Creek","Upper",6.409416667
"2005-11-27",2005,11,27,"Butte Creek","Upper",4.661708333
"2005-11-28",2005,11,28,"Butte Creek","Upper",4.700208333
"2005-11-29",2005,11,29,"Butte Creek","Upper",4.677125
"2005-11-30",2005,11,30,"Butte Creek","Upper",5.04025
"2005-12-01",2005,12,1,"Butte Creek","Upper",7.940458333
"2005-12-02",2005,12,2,"Butte Creek","Upper",7.03525
"2005-12-03",2005,12,3,"Butte Creek","Upper",5.722666667
"2005-12-04",2005,12,4,"Butte Creek","Upper",4.522208333
"2005-12-05",2005,12,5,"Butte Creek","Upper",4.087041667
"2005-12-06",2005,12,6,"Butte Creek","Upper",3.8205
"2005-12-07",2005,12,7,"Butte Creek","Upper",4.381
"2005-12-08",2005,12,8,"Butte Creek","Upper",5.62625
"2005-12-09",2005,12,9,"Butte Creek","Upper",5.744416667
"2005-12-10",2005,12,10,"Butte Creek","Upper",5.576625
"2005-12-11",2005,12,11,"Butte Creek","Upper",5.280125
"2005-12-12",2005,12,12,"Butte Creek","Upper",5.162958333
"2005-12-13",2005,12,13,"Butte Creek","Upper",5.101708333
"2005-12-14",2005,12,14,"Butte Creek","Upper",4.689958333
"2005-12-15",2005,12,15,"Butte Creek","Upper",4.347666667
"2005-12-16",2005,12,16,"Butte Creek","Upper",3.772375
"2005-12-17",2005,12,17,"Butte Creek","Upper",3.357833333
"2005-12-18",2005,12,18,"Butte Creek","Upper",5.256875
"2005-12-19",2005,12,19,"Butte Creek","Upper",8.572958333
"2005-12-20",2005,12,20,"Butte Creek","Upper",8.206125
"2005-12-21",2005,12,21,"Butte Creek","Upper",9.0515
"2005-12-22",2005,12,22,"Butte Creek","Upper",9.670041667
"2005-12-23",2005,12,23,"Butte Creek","Upper",9.84475
"2005-12-24",2005,12,24,"Butte Creek","Upper",9.253916667
"2005-12-25",2005,12,25,"Butte Creek","Upper",9.510041667
"2005-12-26",2005,12,26,"Butte Creek","Upper",9.06025
"2005-12-27",2005,12,27,"Butte Creek","Upper",8.493541667
"2005-12-28",2005,12,28,"Butte Creek","Upper",9.056875
"2005-12-29",2005,12,29,"Butte Creek","Upper",8.231
"2005-12-30",2005,12,30,"Butte Creek","Upper",8.234375
"2005-12-31",2005,12,31,"Butte Creek","Upper",8.800875
"2006-01-01",2006,1,1,"Butte Creek","Upper",8.229083333
"2006-01-02",2006,1,2,"Butte Creek","Upper",8.562
"2006-01-03",2006,1,3,"Butte Creek","Upper",7.914625
"2006-01-04",2006,1,4,"Butte Creek","Upper",8.058041667
"2006-01-05",2006,1,5,"Butte Creek","Upper",8.121625
"2006-01-06",2006,1,6,"Butte Creek","Upper",7.981
"2006-01-07",2006,1,7,"Butte Creek","Upper",8.098125
"2006-01-08",2006,1,8,"Butte Creek","Upper",7.43675
"2006-01-09",2006,1,9,"Butte Creek","Upper",6.622916667
"2006-01-10",2006,1,10,"Butte Creek","Upper",6.848333333
"2006-01-11",2006,1,11,"Butte Creek","Upper",7.771708333
"2006-01-12",2006,1,12,"Butte Creek","Upper",6.9075
"2006-01-13",2006,1,13,"Butte Creek","Upper",7.495916667
"2006-01-14",2006,1,14,"Butte Creek","Upper",7.270625
"2006-01-15",2006,1,15,"Butte Creek","Upper",6.115875
"2006-01-16",2006,1,16,"Butte Creek","Upper",6.080541667
"2006-01-17",2006,1,17,"Butte Creek","Upper",6.64325
"2006-01-18",2006,1,18,"Butte Creek","Upper",6.581
"2006-01-19",2006,1,19,"Butte Creek","Upper",6.232541667
"2006-01-20",2006,1,20,"Butte Creek","Upper",6.047375
"2006-01-21",2006,1,21,"Butte Creek","Upper",6.580708333
"2006-01-22",2006,1,22,"Butte Creek","Upper",5.971333333
"2006-01-23",2006,1,23,"Butte Creek","Upper",5.929916667
"2006-01-24",2006,1,24,"Butte Creek","Upper",6.348875
"2006-01-25",2006,1,25,"Butte Creek","Upper",6.00625
"2006-01-26",2006,1,26,"Butte Creek","Upper",6.370583333
"2006-01-27",2006,1,27,"Butte Creek","Upper",6.094791667
"2006-01-28",2006,1,28,"Butte Creek","Upper",6.0725
"2006-01-29",2006,1,29,"Butte Creek","Upper",6.811333333
"2006-01-30",2006,1,30,"Butte Creek","Upper",7.297625
"2006-01-31",2006,1,31,"Butte Creek","Upper",6.686833333
"2006-02-01",2006,2,1,"Butte Creek","Upper",7.242083333
"2006-02-02",2006,2,2,"Butte Creek","Upper",8.16125
"2006-02-03",2006,2,3,"Butte Creek","Upper",7.948791667
"2006-02-04",2006,2,4,"Butte Creek","Upper",7.862666667
"2006-02-05",2006,2,5,"Butte Creek","Upper",6.2945
"2006-02-06",2006,2,6,"Butte Creek","Upper",6.708333333
"2006-02-07",2006,2,7,"Butte Creek","Upper",7.111375
"2006-02-08",2006,2,8,"Butte Creek","Upper",7.111458333
"2006-02-09",2006,2,9,"Butte Creek","Upper",7.045333333
"2006-02-10",2006,2,10,"Butte Creek","Upper",7.098958333
"2006-02-11",2006,2,11,"Butte Creek","Upper",7.241958333
"2006-02-12",2006,2,12,"Butte Creek","Upper",7.020333333
"2006-02-13",2006,2,13,"Butte Creek","Upper",7.036916667
"2006-02-14",2006,2,14,"Butte Creek","Upper",6.727291667
"2006-02-15",2006,2,15,"Butte Creek","Upper",5.045041667
"2006-02-16",2006,2,16,"Butte Creek","Upper",3.811541667
"2006-02-17",2006,2,17,"Butte Creek","Upper",4.017916667
"2006-02-18",2006,2,18,"Butte Creek","Upper",4.049833333
"2006-02-19",2006,2,19,"Butte Creek","Upper",3.805
"2006-02-20",2006,2,20,"Butte Creek","Upper",3.654916667
"2006-02-21",2006,2,21,"Butte Creek","Upper",3.807458333
"2006-02-22",2006,2,22,"Butte Creek","Upper",4.552833333
"2006-02-23",2006,2,23,"Butte Creek","Upper",5.419291667
"2006-02-24",2006,2,24,"Butte Creek","Upper",5.745
"2006-02-25",2006,2,25,"Butte Creek","Upper",5.936291667
"2006-02-26",2006,2,26,"Butte Creek","Upper",6.250708333
"2006-02-27",2006,2,27,"Butte Creek","Upper",7.843833333
"2006-02-28",2006,2,28,"Butte Creek","Upper",6.968416667
"2006-03-01",2006,3,1,"Butte Creek","Upper",6.951541667
"2006-03-02",2006,3,2,"Butte Creek","Upper",6.206708333
"2006-03-03",2006,3,3,"Butte Creek","Upper",5.47575
"2006-03-04",2006,3,4,"Butte Creek","Upper",5.756833333
"2006-03-05",2006,3,5,"Butte Creek","Upper",5.925666667
"2006-03-06",2006,3,6,"Butte Creek","Upper",6.63575
"2006-03-07",2006,3,7,"Butte Creek","Upper",6.892
"2006-03-08",2006,3,8,"Butte Creek","Upper",6.6475
"2006-03-09",2006,3,9,"Butte Creek","Upper",6.851916667
"2006-03-10",2006,3,10,"Butte Creek","Upper",5.460708333
"2006-03-11",2006,3,11,"Butte Creek","Upper",4.7975
"2006-03-12",2006,3,12,"Butte Creek","Upper",4.8845
"2006-03-13",2006,3,13,"Butte Creek","Upper",5.172625
"2006-03-14",2006,3,14,"Butte Creek","Upper",4.351708333
"2006-03-15",2006,3,15,"Butte Creek","Upper",5.356166667
"2006-03-16",2006,3,16,"Butte Creek","Upper",5.957416667
"2006-03-17",2006,3,17,"Butte Creek","Upper",6.445916667
"2006-03-18",2006,3,18,"Butte Creek","Upper",6.434083333
"2006-03-19",2006,3,19,"Butte Creek","Upper",6.226
"2006-03-20",2006,3,20,"Butte Creek","Upper",5.846875
